project_id,deployment_id,image_id,filename,sequence_id,location,wi_taxon_id,class,order,family,genus,species,common_name,timestamp,bounding_boxes,camera_name,transect_id,frame_id,detection_idx,detection_confidence,depth,world_x,world_y,world_z
2007160,Cam7 02-10-2024,cbb9a0ae-d9a0-4744-bb3d-05204020cf91,IMG_0182.JPG,8666789,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/cffea708-b1cf-4a59-ba6c-ec4526900f19.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-26T18:48:29Z,"{""{\""detectionBox\"":[0.477686256,0.469879746,0.7631194,0.767275691]}""}",Browning Recon Force Elite,Cam7 02-10-2024,cbb9a0ae-d9a0-4744-bb3d-05204020cf91,0,0.9633,3.8593,0.3444,0.3449,3.8287
2007160,Cam7 02-10-2024,1523fa33-f28d-499a-84d5-2f2bdb5ce012,IMG_0179.JPG,8666789,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/122e2088-5fb5-4780-a3d4-1d8fcfa67548.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-26T18:48:28Z,"{""{\""detectionBox\"":[0.403042436,0.142804936,0.739620149,0.603405595]}""}",Browning Recon Force Elite,Cam7 02-10-2024,1523fa33-f28d-499a-84d5-2f2bdb5ce012,0,0.9631,5.7319,-0.5434,0.2883,5.6991
2007160,Cam7 02-10-2024,ff915d5f-ab83-41ab-8e47-8caea482a891,IMG_0178.JPG,8666789,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/3b4da540-f411-464b-97a0-c64fe661d4f4.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-26T18:48:28Z,"{""{\""detectionBox\"":[0.361320466,0.036454156,0.735516,0.505972922]}""}",Browning Recon Force Elite,Cam7 02-10-2024,ff915d5f-ab83-41ab-8e47-8caea482a891,0,0.9633,5.2511,-0.897,0.1749,5.1733
2007160,Cam7 02-10-2024,bd46f9ad-91a8-4e53-8375-ea5d5cfee745,IMG_0186.JPG,8666790,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/c6f34f43-98bd-4f2a-b078-02fc8ec2a948.JPG,87be3a5c-e60a-4e7e-88c7-21544914d067,Mammalia,Didelphimorphia,Didelphidae,Didelphis,virginiana,Virginia Opossum,2024-03-04T00:48:01Z,"{""{\""detectionBox\"":[0.386111647,0.000985257328,0.684399366,0.220134348]}""}",Browning Recon Force Elite,Cam7 02-10-2024,bd46f9ad-91a8-4e53-8375-ea5d5cfee745,0,0.871,1.8735,-0.5442,0.0398,1.7988
2007160,Cam7 02-10-2024,2093ae78-2612-48ba-b53b-1e8ed5fe17da,IMG_0187.JPG,8666790,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/5fbedf31-2c20-44ac-93c8-568e031e4349.JPG,87be3a5c-e60a-4e7e-88c7-21544914d067,Mammalia,Didelphimorphia,Didelphidae,Didelphis,virginiana,Virginia Opossum,2024-03-04T00:48:01Z,"{""{\""detectionBox\"":[0.381281048,0.000464841723,0.658337951,0.168384731]}""}",Browning Recon Force Elite,Cam7 02-10-2024,2093ae78-2612-48ba-b53b-1e8ed5fe17da,0,0.8521,2.0456,-0.63,0.0218,1.9548
2007160,Cam7 02-10-2024,23f54bce-33f8-4b03-accd-5156a20fc43a,IMG_0185.JPG,8666790,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/33376567-0cf2-4659-b49b-90e5a2c30fbf.JPG,87be3a5c-e60a-4e7e-88c7-21544914d067,Mammalia,Didelphimorphia,Didelphidae,Didelphis,virginiana,Virginia Opossum,2024-03-04T00:48:01Z,"{""{\""detectionBox\"":[0.398778856,0.000726006925,0.679593384,0.24607873]}""}",Browning Recon Force Elite,Cam7 02-10-2024,23f54bce-33f8-4b03-accd-5156a20fc43a,0,0.9189,5.9591,-1.6723,0.1584,5.7355
2007160,Cam7 02-10-2024,7db260e0-24dc-4d5a-ac28-2175ac250487,IMG_0188.JPG,8666790,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/02dc8d4f-1d74-4f2b-be62-74f4b4381d0a.JPG,87be3a5c-e60a-4e7e-88c7-21544914d067,Mammalia,Didelphimorphia,Didelphidae,Didelphis,virginiana,Virginia Opossum,2024-03-04T00:48:01Z,"{""{\""detectionBox\"":[0.887205541,0.00271111727,1,1]}""}",Browning Recon Force Elite,Cam7 02-10-2024,7db260e0-24dc-4d5a-ac28-2175ac250487,0,0.6634,5.6365,-1.8222,0.0668,5.3628
2007160,Cam7 02-10-2024,b2491f23-e281-45be-be37-0d721dacaceb,IMG_0160.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/f4ae286f-76bf-4b5b-be93-25b681e06a6a.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:11Z,"{""{\""detectionBox\"":[0.429873049,0.339246929,0.739878476,0.734394372]}""}",Browning Recon Force Elite,Cam7 02-10-2024,b2491f23-e281-45be-be37-0d721dacaceb,0,0.9664,4.8355,0.1354,0.277,4.8257
2007160,Cam7 02-10-2024,d5fde63a-1d8e-4deb-82bb-f5b2b7479f1a,IMG_0156.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/87e9a061-004e-4540-9be7-598ed320c659.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:10Z,"{""{\""detectionBox\"":[0.377246052,0.0419928432,0.726589739,0.513091326]}""}",Browning Recon Force Elite,Cam7 02-10-2024,d5fde63a-1d8e-4deb-82bb-f5b2b7479f1a,0,0.9624,5.4936,-0.9131,0.2081,5.4153
2007160,Cam7 02-10-2024,a89735c7-c3b0-4cad-afdd-ba7ff0010829,IMG_0155.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/fb198ca1-a646-417b-8972-6c07592b2755.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:10Z,"{""{\""detectionBox\"":[0.343986064,0.000736892223,0.711999595,0.442083478]}""}",Browning Recon Force Elite,Cam7 02-10-2024,a89735c7-c3b0-4cad-afdd-ba7ff0010829,0,0.9571,5.425,-1.1317,0.1002,5.3097
2007160,Cam7 02-10-2024,ac5c407f-6c96-4c68-9cca-b087fb71d712,IMG_0153.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/2ed46e2b-29c1-4ce1-bf98-2274021b1c02.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:09Z,"{""{\""detectionBox\"":[0.274954617,0,0.695553482,0.262169898]}""}",Browning Recon Force Elite,Cam7 02-10-2024,ac5c407f-6c96-4c68-9cca-b087fb71d712,0,0.9584,3.8115,-1.0463,-0.0552,3.6751
2007160,Cam7 02-10-2024,b5757c95-b383-4c70-8fb1-3662fe32a31d,IMG_0154.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/c90bcd0e-0bf6-474a-95e8-e28b80b74a70.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:10Z,"{""{\""detectionBox\"":[0.31258288,0,0.697799,0.357376218]}""}",Browning Recon Force Elite,Cam7 02-10-2024,b5757c95-b383-4c70-8fb1-3662fe32a31d,0,0.958,3.8273,-0.9212,-0.0123,3.721
2007160,Cam7 02-10-2024,284bbf3d-8107-4992-bb2b-e35587f218c9,IMG_0158.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/ffc80ccc-5d32-4868-ab53-3a13483ff679.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:10Z,"{""{\""detectionBox\"":[0.396901608,0.208391696,0.729259133,0.643851042]}""}",Browning Recon Force Elite,Cam7 02-10-2024,284bbf3d-8107-4992-bb2b-e35587f218c9,0,0.9582,6.4285,-0.3588,0.2771,6.4126
2007160,Cam7 02-10-2024,33cb543e-21d5-4476-a0aa-fb4d695a6e01,IMG_0157.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/b05bb6ae-9acb-4453-85b6-3271faa8c132.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:10Z,"{""{\""detectionBox\"":[0.376540214,0.112806886,0.731624901,0.584314227]}""}",Browning Recon Force Elite,Cam7 02-10-2024,33cb543e-21d5-4476-a0aa-fb4d695a6e01,0,0.9683,6.3978,-0.7261,0.2164,6.3534
2007160,Cam7 02-10-2024,b801ef58-6f56-4c60-a82a-03f006251dba,IMG_0159.JPG,8666785,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/c4f5d9b6-7caf-4061-80da-c91032a9222d.JPG,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,2024-02-18T00:34:11Z,"{""{\""detectionBox\"":[0.423147619,0.271886885,0.736585855,0.684502661]}""}",Browning Recon Force Elite,Cam7 02-10-2024,b801ef58-6f56-4c60-a82a-03f006251dba,0,0.9641,9.0676,-0.1405,0.4961,9.053
2007160,Cam7 02-10-2024,4c35b1b6-a740-4e8f-b571-d878a2dfd0dc,IMG_0194.JPG,8666791,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/a6dac234-a076-4319-a53f-6687788de4b2.JPG,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,2024-03-04T18:27:55Z,"{""{\""detectionBox\"":[0.443157047,0.000655598938,0.73342371,0.0799742937]}"",""{\""detectionBox\"":[0.562420905,0,1,1]}""}",Browning Recon Force Elite,Cam7 02-10-2024,4c35b1b6-a740-4e8f-b571-d878a2dfd0dc,0,0.8986,1,-0.3442,0.0654,0.9436
2007160,Cam7 02-10-2024,f4bd15be-ae31-473e-ac91-6e7de9a1b90e,IMG_0196.JPG,8666791,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/d457d639-b38c-47e1-960c-f11c6dd5fac3.JPG,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,2024-03-04T18:27:55Z,"{""{\""detectionBox\"":[0.605524302,0.000413000584,1,1]}"",""{\""detectionBox\"":[0.5329,0.000633023679,0.791368067,0.0799053162]}""}",Browning Recon Force Elite,Cam7 02-10-2024,f4bd15be-ae31-473e-ac91-6e7de9a1b90e,0,0.8321,1,-0.3445,0.1161,0.9392
2007160,Cam7 02-10-2024,a91d5860-1f52-4b18-8a90-43b4c554a29b,IMG_0193.JPG,8666791,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/ac6ed207-bec7-415b-836c-aaf64eb15a91.JPG,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,2024-03-04T18:27:54Z,"{""{\""detectionBox\"":[0.438691616,0.00215086713,0.712876081,0.0798579156]}"",""{\""detectionBox\"":[0.570184886,0,1,1]}""}",Browning Recon Force Elite,Cam7 02-10-2024,a91d5860-1f52-4b18-8a90-43b4c554a29b,0,0.9046,1,-0.3442,0.0554,0.9441
2007160,Cam7 02-10-2024,7e8b6b52-bbeb-438b-9e71-d7d2fa137342,IMG_0195.JPG,8666791,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/2af35a7b-4ca9-4f70-ad4c-a6ad710a6783.JPG,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,2024-03-04T18:27:55Z,"{""{\""detectionBox\"":[0.450755596,0.000841408968,0.743432224,0.0799531117]}"",""{\""detectionBox\"":[0.54690522,0.00072658062,1,1]}""}",Browning Recon Force Elite,Cam7 02-10-2024,7e8b6b52-bbeb-438b-9e71-d7d2fa137342,0,0.92,1,-0.3435,0.0711,0.9434
2007160,Cam7 02-10-2024,58134696-0957-414b-9bdf-6bed7a6b93e0,IMG_0785.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/9eb919f0-c237-45c9-8837-243baa605023.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:46Z,"{""{\""detectionBox\"":[0.397421777,0.000334456563,0.724575102,0.446752429]}""}",Browning Recon Force Elite,Cam7 02-10-2024,58134696-0957-414b-9bdf-6bed7a6b93e0,0,0.9628,4.6105,-0.9477,0.204,4.5116
2007160,Cam7 02-10-2024,0bed2fe1-315f-4cbd-91b1-67db8e81be97,IMG_0787.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/fc18163b-f4b2-4b0e-be25-9c963c5dcd73.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.427688271,0.196487516,0.744500935,0.603553534]}""}",Browning Recon Force Elite,Cam7 02-10-2024,0bed2fe1-315f-4cbd-91b1-67db8e81be97,0,0.9534,6.4572,-0.4834,0.4126,6.4261
2007160,Cam7 02-10-2024,679ea43f-939f-421f-9d2d-5c067f08d7b1,IMG_0789.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/0d6fbfbd-23bc-4b55-956d-aa9de78376e2.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.416879267,0.203984901,0.764490545,0.612158179]}""}",Browning Recon Force Elite,Cam7 02-10-2024,679ea43f-939f-421f-9d2d-5c067f08d7b1,0,0.954,5.272,-0.3593,0.3233,5.25
2007160,Cam7 02-10-2024,bb219f71-0b01-4eb3-b1c7-67d1fd04aff4,IMG_0786.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/f40bae27-a246-43e7-a7d0-fed1c49e2810.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:46Z,"{""{\""detectionBox\"":[0.44198671,0.0920427144,0.732056439,0.55224514]}""}",Browning Recon Force Elite,Cam7 02-10-2024,bb219f71-0b01-4eb3-b1c7-67d1fd04aff4,0,0.9625,7.0227,-0.8982,0.4357,6.9526
2007160,Cam7 02-10-2024,b71cd09e-56ab-4a3e-b0bd-2b0dc62695ef,IMG_0788.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/7d6a769b-52fe-4bd9-a924-3a9b98c52c8d.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.403722465,0.209195033,0.761784852,0.613476396]}""}",Browning Recon Force Elite,Cam7 02-10-2024,b71cd09e-56ab-4a3e-b0bd-2b0dc62695ef,0,0.9685,4.4494,-0.2931,0.2596,4.4322
2007160,Cam7 02-10-2024,581cc38a-0f84-4e0c-b1ce-52091b8f2fb8,IMG_0791.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/798ba5e0-5982-41e6-9a29-f4dbf0804ba3.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.410684168,0.209659413,0.761046231,0.597373247]}""}",Browning Recon Force Elite,Cam7 02-10-2024,581cc38a-0f84-4e0c-b1ce-52091b8f2fb8,0,0.9563,4.6017,-0.3322,0.2746,4.5816
2007160,Cam7 02-10-2024,1d733190-5767-49c6-a12b-528cff50e957,IMG_0792.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/513d0d82-b0b9-4cc5-b28e-35f3e4dc8a85.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.406796306,0.208193898,0.761744678,0.601139784]}""}",Browning Recon Force Elite,Cam7 02-10-2024,1d733190-5767-49c6-a12b-528cff50e957,0,0.9621,4.3509,-0.31,0.2454,4.333
2007160,Cam7 02-10-2024,3266972f-90fb-467b-8d87-bb467c51f4e3,IMG_0790.JPG,8666828,gs://145625598251_2007160_901_pilot_24__main/deployment/2281113/5e57c837-6059-4602-872b-aa1e97dea1aa.JPG,ffe603fc-4920-4302-96d0-65f708bd5b2d,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Grey Fox,2024-03-18T20:17:47Z,"{""{\""detectionBox\"":[0.440559059,0.210370913,0.764625549,0.607263386]}""}",Browning Recon Force Elite,Cam7 02-10-2024,3266972f-90fb-467b-8d87-bb467c51f4e3,0,0.9574,5.7726,-0.3898,0.412,5.7449
2007160,PM10,05d2ba56-f603-468f-a413-342c618f769c,IMG_0189.JPG,8666139,gs://145625598251_2007160_901_pilot_24__main/deployment/2281110/bfae7193-553f-4603-afd1-02781cf5cc12.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-02-24T23:14:23Z,"{""{\""detectionBox\"":[0.491932333,0,0.876259625,0.136273503]}""}",Browning Recon Force Elite,PM10,05d2ba56-f603-468f-a413-342c618f769c,0,0.8966,9.307,-3.0047,1.1524,8.7897
2007160,PM10,287f2e91-7371-4b3a-b88a-72a85ebcfb9f,IMG_0193.JPG,8666139,gs://145625598251_2007160_901_pilot_24__main/deployment/2281110/798c3c1f-183a-478e-bc4d-7d7813e11cfe.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-02-24T23:14:23Z,"{""{\""detectionBox\"":[0.483757228,0,0.870298803,0.175840348]}""}",Browning Recon Force Elite,PM10,287f2e91-7371-4b3a-b88a-72a85ebcfb9f,0,0.9144,9.4184,-2.8994,1.2453,8.9238
2007160,PM10,392ef829-4b3d-4ed8-bc80-e98fa0c6bba7,IMG_0209.JPG,8666139,gs://145625598251_2007160_901_pilot_24__main/deployment/2281110/48207e7f-3437-4012-8499-787bec4479a7.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-02-24T23:14:40Z,"{""{\""detectionBox\"":[0.414930046,0,0.923524,0.208019719]}""}",Browning Recon Force Elite,PM10,392ef829-4b3d-4ed8-bc80-e98fa0c6bba7,0,0.8894,8.9845,-2.7258,1.089,8.5351
2007160,PM10,b8c91398-927b-4970-9428-0d6e3c993436,IMG_0220.JPG,8666139,gs://145625598251_2007160_901_pilot_24__main/deployment/2281110/428f2d7a-76a0-4659-a1db-673fb5be8879.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-02-24T23:14:50Z,"{""{\""detectionBox\"":[0.369270295,0,0.906970441,0.174555212]}"",""{\""detectionBox\"":[0.503505,0.0386576056,0.899073899,0.324514449]}""}",Browning Recon Force Elite,PM10,b8c91398-927b-4970-9428-0d6e3c993436,0,0.9099,7.9808,-1.8457,1.1667,7.6938
2007160,PM10,ee2b11de-093b-4b66-9a00-1d7a945520ed,IMG_0217.JPG,8666139,gs://145625598251_2007160_901_pilot_24__main/deployment/2281110/eaa2431a-e031-45b2-8556-0524bcd1cfa8.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-02-24T23:14:45Z,"{""{\""detectionBox\"":[0.347930461,0.000314131379,0.909112632,0.187351093]}"",""{\""detectionBox\"":[0.52937156,0.0445563048,0.889496148,0.298881888]}""}",Browning Recon Force Elite,PM10,ee2b11de-093b-4b66-9a00-1d7a945520ed,0,0.9038,8.2698,-2.1386,1.2848,7.9115
